compound_fraction_number,plate_id,section_id,site,modality_name,col,cell_name,timepoint_id,modality_target,tp_time,plate_name,row,id,cell_code,stack_name,annotation,category,phenotype,uri
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,9,BrightField,6,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,A,fbba45c4-a3ec-44da-8b1c-52b0a2198567,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/fbba45c4-a3ec-44da-8b1c-52b0a2198567.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,2,CFW,4,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,D,31aafdda-986e-49d7-952f-e3c542a6f6be,BOTRCI,WGA_NileRed_CFW,0,Cell wall,CWclust,file:///images/31aafdda-986e-49d7-952f-e3c542a6f6be.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,3,NileRed,10,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,A,fbaaac3e-1f46-4086-8431-3c099f77c406,BOTRCI,NileRed_WGA_CFW,3,Lipid,LDhyph,file:///images/fbaaac3e-1f46-4086-8431-3c099f77c406.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,5,NileRed,2,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,C,3c610937-0458-4b0f-962b-23d7244d274f,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/3c610937-0458-4b0f-962b-23d7244d274f.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,6,BrightField,5,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,B,0bcda86b-c330-4e78-8dff-68f69929e2aa,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/0bcda86b-c330-4e78-8dff-68f69929e2aa.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,d146a7fa-30d7-49d9-9de3-d44bf885b82d,3,BrightField,12,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,B,dcef88fc-702d-4880-bd2b-f08574c6fd38,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/dcef88fc-702d-4880-bd2b-f08574c6fd38.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,5,BrightField,1,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,C,6e18305f-31a0-4328-84d2-09eed1866779,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/6e18305f-31a0-4328-84d2-09eed1866779.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,2,CFW,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,A,e7e319b5-94c6-460d-a487-e170094ffb46,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/e7e319b5-94c6-460d-a487-e170094ffb46.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,6,WGA,6,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,E,f0798a19-36ec-481e-bf48-939433005a47,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/f0798a19-36ec-481e-bf48-939433005a47.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d3fb9c6e-9e25-43ba-a452-dbb88e94b1b5,7,CFW,6,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,H,d47fd936-2435-47b3-ba65-148a856468b8,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/d47fd936-2435-47b3-ba65-148a856468b8.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,5,WGA,6,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,D,0d16a7d3-59fd-4e6a-8542-89d7d6f4a9b3,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/0d16a7d3-59fd-4e6a-8542-89d7d6f4a9b3.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,083315bb-439d-4ddf-b3db-2dcf9a69fadd,4,BrightField,11,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,D,23a51179-2fc5-4d11-aeb2-20302195dd88,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/23a51179-2fc5-4d11-aeb2-20302195dd88.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,5,BrightField,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,B,9f4b70a9-2cdd-4efb-b8a0-742492e4546e,BOTRCI,NileRed_WGA_CFW,6,Morphology,GermNone,file:///images/9f4b70a9-2cdd-4efb-b8a0-742492e4546e.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,4,WGA,8,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Chitin,,Fenpro-Prothio-Fenhe,B,81773ee7-7511-4f99-8382-769fcf0c7633,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/81773ee7-7511-4f99-8382-769fcf0c7633.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,3,NileRed,11,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,B,e71bfa97-2bcc-45f9-8d2e-d9e0d78dd4ba,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/e71bfa97-2bcc-45f9-8d2e-d9e0d78dd4ba.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,2,BrightField,6,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,E,9fd56712-dfa1-4030-a621-8ae26855d01f,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/9fd56712-dfa1-4030-a621-8ae26855d01f.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,1,NileRed,6,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,D,2fb371a5-24b8-478c-ab6e-3ddf35850091,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/2fb371a5-24b8-478c-ab6e-3ddf35850091.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,d146a7fa-30d7-49d9-9de3-d44bf885b82d,1,NileRed,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,B,e31e828d-545c-4224-8ea6-f93ebd5d46c9,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/e31e828d-545c-4224-8ea6-f93ebd5d46c9.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,9,BrightField,10,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,G,b9632385-17b0-4bd2-8531-385a8e1885d2,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/b9632385-17b0-4bd2-8531-385a8e1885d2.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,2,BrightField,9,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,G,36a557c1-bbe0-45c7-b583-2bf12fe2854d,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/36a557c1-bbe0-45c7-b583-2bf12fe2854d.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,6,NileRed,3,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,B,70017640-5656-4972-93ce-ddcff5028200,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/70017640-5656-4972-93ce-ddcff5028200.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,1,CFW,4,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,D,e6624d9e-69b9-4f36-bb24-f576bd80cc3a,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/e6624d9e-69b9-4f36-bb24-f576bd80cc3a.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,3,CFW,7,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,B,32a6444d-6d5f-4b2f-bbed-2b72dfdf3d43,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/32a6444d-6d5f-4b2f-bbed-2b72dfdf3d43.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,1,WGA,8,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,F,61cd4509-4f7c-401b-b1df-cf725c52dc9b,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/61cd4509-4f7c-401b-b1df-cf725c52dc9b.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,6,CFW,8,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,G,26366b25-0b46-4df5-a80d-8f1a68de4df5,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/26366b25-0b46-4df5-a80d-8f1a68de4df5.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,8,NileRed,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,H,7865bf38-31a5-4eff-baad-e300cba2fb33,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/7865bf38-31a5-4eff-baad-e300cba2fb33.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,6,WGA,5,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,C,b966a4e4-c8ad-46d9-a7a5-db05371e99ff,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/b966a4e4-c8ad-46d9-a7a5-db05371e99ff.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c4f8111f-9e92-4e94-8bac-a5c3fbeaa1b9,3,NileRed,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,G,047d3045-3030-495a-894e-f1ce86959bb2,BOTRCI,NileRed_WGA_CFW,3,Lipid,LDhyph,file:///images/047d3045-3030-495a-894e-f1ce86959bb2.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,1,BrightField,4,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,G,6d0ad4a8-2ea8-4298-83a4-0e7d11b2c31d,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/6d0ad4a8-2ea8-4298-83a4-0e7d11b2c31d.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,4,NileRed,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,G,98c24b12-5a76-4da9-b354-3e3ac47ced23,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/98c24b12-5a76-4da9-b354-3e3ac47ced23.tif
NLL9765-4-1,1256a0da-160d-40db-9ad8-576fe0b74ee5,5925d272-d520-4153-b843-02fd29f603c0,7,CFW,4,Botrytis cinerea Pers. 1801,64ea1a53-dd08-4817-8607-d56a1c5f8a41,"Glucans, Chitin",00:00:00,LDtest-set1-P3-R1,E,ccf0fa66-23c1-41d3-980f-60ef0029067e,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/ccf0fa66-23c1-41d3-980f-60ef0029067e.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,5,NileRed,2,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,H,e68e55c6-f65e-4924-a6cb-7274487c1a84,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/e68e55c6-f65e-4924-a6cb-7274487c1a84.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,2,CFW,8,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,H,0f193c1a-b32c-46bd-81ac-1c1fccaeaca8,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/0f193c1a-b32c-46bd-81ac-1c1fccaeaca8.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,3,NileRed,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,A,072a4f94-f68d-417b-88f9-73cab109d5bd,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/072a4f94-f68d-417b-88f9-73cab109d5bd.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,6,WGA,2,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Chitin,,LDtest-DataGen-24h-2,G,5a1e28ff-e188-4dc2-8e22-1647094cc5d9,BOTRCI,NileRed_WGA_CFW,3,Apical cell wall,ACWapex,file:///images/5a1e28ff-e188-4dc2-8e22-1647094cc5d9.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,1,WGA,5,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,D,40b6cde3-b721-4309-8479-a0690d130309,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/40b6cde3-b721-4309-8479-a0690d130309.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,5,CFW,3,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,G,4dd82c68-3b9b-40d2-bb01-f7ab18f1e46d,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/4dd82c68-3b9b-40d2-bb01-f7ab18f1e46d.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,2,NileRed,10,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,H,39ef16b3-5468-4f5e-bcd8-67fc81fcd9be,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/39ef16b3-5468-4f5e-bcd8-67fc81fcd9be.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,2,CFW,6,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,B,0dcf9972-78da-4188-9f78-1019dc230b4e,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/0dcf9972-78da-4188-9f78-1019dc230b4e.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,4,BrightField,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,D,d81bb226-f2d6-4bc0-857e-b2dc992fd9c7,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/d81bb226-f2d6-4bc0-857e-b2dc992fd9c7.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,858c2a18-8a11-4991-a9db-7c1eab32eba9,1,NileRed,11,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,F,30e2b1b0-a38c-4eb7-b609-29a1afc462b6,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/30e2b1b0-a38c-4eb7-b609-29a1afc462b6.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,9,CFW,1,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,A,2beaafdb-6a42-4a49-92cb-1b479d4d424f,BOTRCI,NileRed_WGA_CFW,0,Cell wall,CWclust,file:///images/2beaafdb-6a42-4a49-92cb-1b479d4d424f.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c0b1f2b0-864e-44c5-90c9-502ec55219f2,1,CFW,5,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,C,a8c99930-af4a-49fc-a264-a2b15df42cb2,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/a8c99930-af4a-49fc-a264-a2b15df42cb2.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,6,BrightField,1,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,H,c8163e9e-ca3b-45f2-bf24-59e2c9bdeb1f,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/c8163e9e-ca3b-45f2-bf24-59e2c9bdeb1f.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,d7f6a6d0-410b-4b2a-910c-7e39653aade2,2,NileRed,2,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,Lipids,00:00:00,LDtest-set1-P3-R3,E,82188f12-ee8e-4143-a67b-287d75a1c4a5,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/82188f12-ee8e-4143-a67b-287d75a1c4a5.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,5,CFW,8,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,G,912bf055-72eb-4a10-a241-17e8a04d287c,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/912bf055-72eb-4a10-a241-17e8a04d287c.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,9,BrightField,2,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,A,20ee4c9c-e20a-4ff0-8ff9-2d1ec65402cb,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/20ee4c9c-e20a-4ff0-8ff9-2d1ec65402cb.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,3,BrightField,8,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,A,bda8d587-9a34-4587-a53b-52025f42f059,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/bda8d587-9a34-4587-a53b-52025f42f059.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,1,CFW,8,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,D,461c7747-aedb-4441-82ef-07b48d0dcc0b,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/461c7747-aedb-4441-82ef-07b48d0dcc0b.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d3fb9c6e-9e25-43ba-a452-dbb88e94b1b5,4,CFW,12,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,H,b8593137-f0e2-4816-a71e-a5482bc91861,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/b8593137-f0e2-4816-a71e-a5482bc91861.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,6,NileRed,6,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,B,249b3416-6043-40b4-81c2-3427132a6cd8,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/249b3416-6043-40b4-81c2-3427132a6cd8.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,df97a085-436d-4ae0-811e-e50ce46d4275,6,NileRed,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,C,be6f1f0d-c719-4443-b1f8-6868243fc0f9,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/be6f1f0d-c719-4443-b1f8-6868243fc0f9.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,2,CFW,12,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,A,5798aca6-a55a-47c4-b22c-5ffdeab5487e,BOTRCI,NileRed_WGA_CFW,0,Cell wall,CWclust,file:///images/5798aca6-a55a-47c4-b22c-5ffdeab5487e.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,5,CFW,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,H,6c52be0f-c2b4-4870-8c9e-454d3010830e,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/6c52be0f-c2b4-4870-8c9e-454d3010830e.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,0882609e-b2bc-4721-89bc-d9339467b199,2,BrightField,5,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,E,9be81815-bd11-46ce-a72e-f5cda88f3f38,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/9be81815-bd11-46ce-a72e-f5cda88f3f38.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,6,BrightField,1,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,A,155d2e8b-ce4e-44e3-9518-6251d3472379,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/155d2e8b-ce4e-44e3-9518-6251d3472379.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,2,BrightField,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,,,PolyoxB-Caspo,G,514c9837-6ebd-437c-9a30-9be0b2e9d8b4,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/514c9837-6ebd-437c-9a30-9be0b2e9d8b4.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,5,WGA,5,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Chitin,,Fenpro-Prothio-Fenhe,D,32c7b8d7-eedd-43ee-b733-5bdb630dfa70,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/32c7b8d7-eedd-43ee-b733-5bdb630dfa70.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,NileRed,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,C,bd24d73f-1bb5-422e-a8f6-61289cdf0add,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/bd24d73f-1bb5-422e-a8f6-61289cdf0add.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,5,NileRed,5,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,F,92979d5f-8d57-44ff-83cf-a1973d079309,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/92979d5f-8d57-44ff-83cf-a1973d079309.tif
